listing_id,make,model,year,price_inr,km_driven,fuel,payload_kg,gvw_kg,vehicle_category,weight_class,body_type,axle_count,city,papers_verified,condition,purpose_tags,spec_source_url
VEH-000111,BharatBenz,3528C,2023,3540000,30349,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Hyderabad,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000112,Tata,Intra V50,2022,505000,96980,Diesel,1500,2940,pickup,light,flatbed,2,Pune,true,excellent,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000113,Tata,Ultra T.16,2015,605000,204649,Diesel,11000,16140,rigid_truck,medium,container,2,Kolkata,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000114,Eicher,Pro 2118,2021,1210000,192064,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Hyderabad,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000115,BharatBenz,1917R,2015,800000,389812,Diesel,10000,18500,rigid_truck,medium,tanker,2,Hyderabad,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000116,Ashok Leyland,Bada Dost i4,2020,340000,156600,Diesel,1825,3490,pickup,light,container,2,Bengaluru,true,fair,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000117,Eicher,Pro 6028TM,2017,1180000,265457,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Surat,true,fair,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000118,Eicher,Pro 6028TM,2024,3885000,57498,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Jaipur,true,excellent,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000119,BharatBenz,3528C,2020,2430000,75310,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Bengaluru,true,excellent,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000120,BharatBenz,1917R,2019,1180000,261583,Diesel,10000,18500,rigid_truck,medium,tanker,2,Ahmedabad,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000121,Eicher,Pro 6028TM,2016,1250000,163790,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Chennai,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000122,Tata,Ace Gold,2025,560000,22429,CNG,660,1630,mini_truck,light,box,2,Ahmedabad,true,excellent,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000123,Ashok Leyland,Bada Dost i6,2014,255000,295940,Diesel,2357,4100,pickup,light,open,2,Bengaluru,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000124,BharatBenz,1015R,2021,1160000,49675,Diesel,,10600,rigid_truck,intermediate,box,2,Delhi,true,good,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000125,Eicher,Pro 6028TM,2017,1325000,243635,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Mumbai,false,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000126,Ashok Leyland,Partner 6 Tyre,2015,390000,333964,Diesel,4885,7490,rigid_truck,intermediate,open,2,Delhi,true,excellent,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000127,Tata,Ultra T.9,2017,440000,138840,Diesel,,9150,rigid_truck,intermediate,open,2,Kolkata,true,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000128,Eicher,Pro 2059 Plus,2023,780000,37516,Diesel,,7490,rigid_truck,intermediate,open,2,Jaipur,true,fair,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000129,Tata,Intra V30 Gold,2016,210000,141035,Diesel,1500,2775,pickup,light,open,2,Bengaluru,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000130,Ashok Leyland,Dost XL,2020,325000,155875,Diesel,1400,2625,mini_truck,light,flatbed,2,Hyderabad,true,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000131,BharatBenz,3528C,2021,2570000,123290,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Surat,true,excellent,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000132,Ashok Leyland,Bada Dost i6,2018,390000,99886,Diesel,2357,4100,pickup,light,open,2,Mumbai,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000133,Eicher,Pro 2059 Plus,2019,510000,195974,Diesel,,7490,rigid_truck,intermediate,open,2,Mumbai,true,good,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000134,BharatBenz,3528C,2014,995000,174227,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Surat,true,fair,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000135,Eicher,Pro 2118,2019,950000,138220,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Nagpur,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000136,Tata,Signa 4932.T,2019,2410000,87705,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Mumbai,false,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000137,Tata,Ultra T.9,2019,560000,162713,Diesel,,9150,rigid_truck,intermediate,open,2,Nagpur,true,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000138,Tata,Intra V50,2020,430000,71027,Diesel,1500,2940,pickup,light,flatbed,2,Delhi,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000139,Eicher,Pro 6028TM,2024,3395000,58673,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Hyderabad,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000140,BharatBenz,1917R,2015,700000,220294,Diesel,10000,18500,rigid_truck,medium,tanker,2,Delhi,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000141,Eicher,Pro 2118,2020,1090000,88116,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Bengaluru,true,fair,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000142,Tata,Ultra T.16,2024,1745000,65885,Diesel,11000,16140,rigid_truck,medium,container,2,Delhi,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000143,Ashok Leyland,Bada Dost i4,2016,285000,128497,Diesel,1825,3490,pickup,light,container,2,Mumbai,true,excellent,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000144,Mahindra,Bolero Pik-Up,2018,320000,216669,Diesel,1700,3490,pickup,light,open,2,Mumbai,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000145,Ashok Leyland,Bada Dost i5+,2016,275000,242674,Diesel,2114,3800,pickup,light,flatbed,2,Indore,true,good,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000146,Tata,Intra V30 Gold,2023,470000,87003,Diesel,1500,2775,pickup,light,open,2,Kolkata,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000147,Ashok Leyland,Bada Dost i6,2022,615000,100432,Diesel,2357,4100,pickup,light,open,2,Bengaluru,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000148,Ashok Leyland,Dost XL,2024,660000,37899,Diesel,1400,2625,mini_truck,light,flatbed,2,Bengaluru,true,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000149,Mahindra,Jeeto Strong Diesel,2023,295000,125771,Diesel,815,1605,mini_truck,light,box,2,Pune,true,good,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000150,Mahindra,Bolero Pik-Up,2016,240000,213740,Diesel,1700,3490,pickup,light,open,2,Pune,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000151,Ashok Leyland,Bada Dost,2015,230000,131071,CNG,1246,2880,mini_truck,light,reefer,2,Pune,false,excellent,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000152,Tata,Ultra T.16,2022,1620000,37433,Diesel,11000,16140,rigid_truck,medium,container,2,Kolkata,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000153,Ashok Leyland,Bada Dost i5+,2018,310000,209230,Diesel,2114,3800,pickup,light,flatbed,2,Nagpur,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000154,BharatBenz,1917R,2020,1270000,155563,Diesel,10000,18500,rigid_truck,medium,tanker,2,Hyderabad,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000155,Eicher,Pro 2059 Plus,2017,420000,84979,Diesel,,7490,rigid_truck,intermediate,open,2,Surat,true,good,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000156,Tata,Signa 4932.T,2016,1715000,275630,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Kolkata,false,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000157,Ashok Leyland,Bada Dost i4,2015,220000,141940,Diesel,1825,3490,pickup,light,container,2,Mumbai,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000158,Eicher,Pro 6028TM,2014,1090000,129449,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Bengaluru,true,excellent,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000159,Ashok Leyland,Partner 6 Tyre,2020,625000,146650,Diesel,4885,7490,rigid_truck,intermediate,open,2,Chennai,true,good,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000160,Eicher,Pro 2118,2024,2060000,29981,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Chennai,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000161,Mahindra,Blazo X 48,2020,2595000,66668,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Indore,true,excellent,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000162,Ashok Leyland,Bada Dost i4,2014,240000,117000,Diesel,1825,3490,pickup,light,container,2,Surat,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000163,BharatBenz,3528C,2024,3330000,63307,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Pune,false,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000164,Ashok Leyland,Dost XL,2022,480000,77114,Diesel,1400,2625,mini_truck,light,flatbed,2,Kolkata,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000165,Mahindra,Furio 10,2025,1410000,27266,Diesel,6000,10350,rigid_truck,intermediate,box,2,Bengaluru,true,fair,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000166,Mahindra,Blazo X 48,2014,1280000,206925,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Indore,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000167,BharatBenz,4828RT,2022,2880000,88690,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Jaipur,true,fair,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000168,BharatBenz,1917R,2018,910000,209950,Diesel,10000,18500,rigid_truck,medium,tanker,2,Bengaluru,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000169,Ashok Leyland,Bada Dost i4,2023,660000,37699,Diesel,1825,3490,pickup,light,container,2,Nagpur,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000170,Tata,Ultra T.9,2021,995000,60809,Diesel,,9150,rigid_truck,intermediate,open,2,Delhi,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000171,Ashok Leyland,AVTR 4825 10x2,2018,1875000,189139,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Bengaluru,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000172,Tata,Intra V30 Gold,2025,660000,22414,Diesel,1500,2775,pickup,light,open,2,Kolkata,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000173,Ashok Leyland,Dost XL,2014,195000,170050,Diesel,1400,2625,mini_truck,light,flatbed,2,Jaipur,true,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000174,Tata,Intra V10,2017,230000,302065,Diesel,1000,2120,mini_truck,light,flatbed,2,Delhi,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000175,Ashok Leyland,Bada Dost i5+,2016,255000,179550,Diesel,2114,3800,pickup,light,flatbed,2,Ahmedabad,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000176,Ashok Leyland,Partner 6 Tyre,2021,745000,82830,Diesel,4885,7490,rigid_truck,intermediate,open,2,Delhi,true,good,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000177,Eicher,Pro 2059 Plus,2024,895000,51586,Diesel,,7490,rigid_truck,intermediate,open,2,Mumbai,false,fair,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000178,Mahindra,Bolero Pik-Up,2020,365000,109967,Diesel,1700,3490,pickup,light,open,2,Delhi,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000179,Ashok Leyland,Bada Dost i4,2014,240000,360573,Diesel,1825,3490,pickup,light,container,2,Surat,true,excellent,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000180,BharatBenz,4828RT,2014,1070000,302877,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Kolkata,true,fair,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000181,Tata,Ace Gold,2022,390000,34035,CNG,660,1630,mini_truck,light,box,2,Surat,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000182,Ashok Leyland,Bada Dost i5+,2022,585000,64529,Diesel,2114,3800,pickup,light,flatbed,2,Pune,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000183,Mahindra,Bolero Pik-Up,2014,230000,321968,Diesel,1700,3490,pickup,light,open,2,Ahmedabad,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000184,BharatBenz,3528C,2021,2235000,135519,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Indore,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000185,Tata,Ace Gold,2024,530000,40506,Diesel,900,1835,mini_truck,light,open,2,Bengaluru,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000186,Tata,Ace Gold,2014,150000,248097,CNG,660,1630,mini_truck,light,box,2,Kolkata,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000187,Eicher,Pro 2118,2020,1195000,171284,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Delhi,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000188,Tata,Signa 4825.TK,2023,4050000,26568,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Nagpur,true,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
